num_fins,fin_height_m,fin_thickness_m,base_thickness_m,spacing_m,h_W_per_m2K,eta_fin,base_exposed_area_m2,A_eff_m2,R_base_K_per_W,R_contact_K_per_W,R_conv_K_per_W,R_total_K_per_W,T_chip_C,Pass_R_total,Pass_derated_70C,Pass_failure_85C
8,0.03,0.0025,0.003,0.004399999999999999,65.0,0.9248649586232254,0.00156464,0.024116547151068726,0.0056707430488031705,0.012916692500051669,0.6379277799696801,0.656515215518535,90.65152155185349,False,False,False
8,0.03,0.0025,0.004,0.004399999999999999,65.0,0.9248649586232254,0.00156464,0.024116547151068726,0.00756099073173756,0.012916692500051669,0.6379277799696801,0.6584054632014693,90.84054632014693,False,False,False
8,0.03,0.0025,0.005,0.004399999999999999,65.0,0.9248649586232254,0.00156464,0.024116547151068726,0.00945123841467195,0.012916692500051669,0.6379277799696801,0.6602957108844038,91.02957108844038,False,False,False
8,0.03,0.0025,0.006,0.004399999999999999,65.0,0.9248649586232254,0.00156464,0.024116547151068726,0.011341486097606341,0.012916692500051669,0.6379277799696801,0.6621859585673381,91.21859585673381,False,False,False
8,0.03,0.003,0.003,0.003828571428571428,65.0,0.9354920684066064,0.00136144,0.024172478596026687,0.0056707430488031705,0.012916692500051669,0.6364517119541149,0.6550391475029698,90.50391475029697,False,False,False
8,0.03,0.003,0.004,0.003828571428571428,65.0,0.9354920684066064,0.00136144,0.024172478596026687,0.00756099073173756,0.012916692500051669,0.6364517119541149,0.6569293951859041,90.6929395185904,False,False,False
8,0.03,0.003,0.005,0.003828571428571428,65.0,0.9354920684066064,0.00136144,0.024172478596026687,0.00945123841467195,0.012916692500051669,0.6364517119541149,0.6588196428688385,90.88196428688386,False,False,False
8,0.03,0.003,0.006,0.003828571428571428,65.0,0.9354920684066064,0.00136144,0.024172478596026687,0.011341486097606341,0.012916692500051669,0.6364517119541149,0.6607098905517729,91.0709890551773,False,False,False
8,0.035,0.001,0.003,0.006114285714285714,65.0,0.7979562629595071,0.00217424,0.024874499768672058,0.0056707430488031705,0.012916692500051669,0.6184894380867665,0.6370768736356214,88.70768736356214,False,False,False
8,0.035,0.001,0.004,0.006114285714285714,65.0,0.7979562629595071,0.00217424,0.024874499768672058,0.00756099073173756,0.012916692500051669,0.6184894380867665,0.6389671213185557,88.89671213185557,False,False,False
8,0.035,0.001,0.005,0.006114285714285714,65.0,0.7979562629595071,0.00217424,0.024874499768672058,0.00945123841467195,0.012916692500051669,0.6184894380867665,0.6408573690014902,89.08573690014902,False,False,False
8,0.035,0.001,0.006,0.006114285714285714,65.0,0.7979562629595071,0.00217424,0.024874499768672058,0.011341486097606341,0.012916692500051669,0.6184894380867665,0.6427476166844245,89.27476166844245,False,False,False
8,0.035,0.0015,0.003,0.005542857142857143,65.0,0.8518355920853805,0.00197104,0.026204058923644906,0.0056707430488031705,0.012916692500051669,0.5871081052536203,0.6056955408024752,85.56955408024751,False,False,False
8,0.035,0.0015,0.004,0.005542857142857143,65.0,0.8518355920853805,0.00197104,0.026204058923644906,0.00756099073173756,0.012916692500051669,0.5871081052536203,0.6075857884854096,85.75857884854096,False,False,False
8,0.035,0.0015,0.005,0.005542857142857143,65.0,0.8518355920853805,0.00197104,0.026204058923644906,0.00945123841467195,0.012916692500051669,0.5871081052536203,0.609476036168344,85.9476036168344,False,False,False
8,0.035,0.0015,0.006,0.005542857142857143,65.0,0.8518355920853805,0.00197104,0.026204058923644906,0.011341486097606341,0.012916692500051669,0.5871081052536203,0.6113662838512783,86.13662838512784,False,False,False
8,0.035,0.002,0.003,0.004971428571428571,65.0,0.8823289044669683,0.00176784,0.026868332674276317,0.0056707430488031705,0.012916692500051669,0.5725928575889855,0.5911802931378404,84.11802931378404,False,False,True
8,0.035,0.002,0.004,0.004971428571428571,65.0,0.8823289044669683,0.00176784,0.026868332674276317,0.00756099073173756,0.012916692500051669,0.5725928575889855,0.5930705408207747,84.30705408207747,False,False,True
8,0.035,0.002,0.005,0.004971428571428571,65.0,0.8823289044669683,0.00176784,0.026868332674276317,0.00945123841467195,0.012916692500051669,0.5725928575889855,0.5949607885037091,84.4960788503709,False,False,True
8,0.035,0.002,0.006,0.004971428571428571,65.0,0.8823289044669683,0.00176784,0.026868332674276317,0.011341486097606341,0.012916692500051669,0.5725928575889855,0.5968510361866435,84.68510361866436,False,False,True
8,0.035,0.0025,0.003,0.004399999999999999,65.0,0.9019453788471857,0.00156464,0.027223182137444738,0.0056707430488031705,0.012916692500051669,0.5651292088831258,0.5837166444319807,83.37166444319807,False,False,True
8,0.035,0.0025,0.004,0.004399999999999999,65.0,0.9019453788471857,0.00156464,0.027223182137444738,0.00756099073173756,0.012916692500051669,0.5651292088831258,0.585606892114915,83.5606892114915,False,False,True
8,0.035,0.0025,0.005,0.004399999999999999,65.0,0.9019453788471857,0.00156464,0.027223182137444738,0.00945123841467195,0.012916692500051669,0.5651292088831258,0.5874971397978495,83.74971397978494,False,False,True
8,0.035,0.0025,0.006,0.004399999999999999,65.0,0.9019453788471857,0.00156464,0.027223182137444738,0.011341486097606341,0.012916692500051669,0.5651292088831258,0.5893873874807838,83.93873874807838,False,False,True
8,0.035,0.003,0.003,0.003828571428571428,65.0,0.915621048962954,0.00136144,0.027409027600898115,0.0056707430488031705,0.012916692500051669,0.5612973801416901,0.579884815690545,82.9884815690545,False,False,True
8,0.035,0.003,0.004,0.003828571428571428,65.0,0.915621048962954,0.00136144,0.027409027600898115,0.00756099073173756,0.012916692500051669,0.5612973801416901,0.5817750633734793,83.17750633734792,False,False,True
8,0.035,0.003,0.005,0.003828571428571428,65.0,0.915621048962954,0.00136144,0.027409027600898115,0.00945123841467195,0.012916692500051669,0.5612973801416901,0.5836653110564137,83.36653110564137,False,False,True
8,0.035,0.003,0.006,0.003828571428571428,65.0,0.915621048962954,0.00136144,0.027409027600898115,0.011341486097606341,0.012916692500051669,0.5612973801416901,0.5855555587393481,83.55555587393481,False,False,True
8,0.04,0.001,0.003,0.006114285714285714,65.0,0.7548114374884926,0.00217424,0.02671466945562587,0.0056707430488031705,0.012916692500051669,0.5758864211353931,0.594473856684248,84.4473856684248,False,False,True
8,0.04,0.001,0.004,0.006114285714285714,65.0,0.7548114374884926,0.00217424,0.02671466945562587,0.00756099073173756,0.012916692500051669,0.5758864211353931,0.5963641043671823,84.63641043671824,False,False,True
8,0.04,0.001,0.005,0.006114285714285714,65.0,0.7548114374884926,0.00217424,0.02671466945562587,0.00945123841467195,0.012916692500051669,0.5758864211353931,0.5982543520501168,84.82543520501167,False,False,True
8,0.04,0.001,0.006,0.006114285714285714,65.0,0.7548114374884926,0.00217424,0.02671466945562587,0.011341486097606341,0.012916692500051669,0.5758864211353931,0.6001445997330511,85.01445997330512,False,False,False
8,0.04,0.0015,0.003,0.005542857142857143,65.0,0.8171663578956474,0.00197104,0.02853875262790329,0.0056707430488031705,0.012916692500051669,0.5390780594094128,0.5576654949582677,80.76654949582677,False,False,True
8,0.04,0.0015,0.004,0.005542857142857143,65.0,0.8171663578956474,0.00197104,0.02853875262790329,0.00756099073173756,0.012916692500051669,0.5390780594094128,0.559555742641202,80.9555742641202,False,False,True
8,0.04,0.0015,0.005,0.005542857142857143,65.0,0.8171663578956474,0.00197104,0.02853875262790329,0.00945123841467195,0.012916692500051669,0.5390780594094128,0.5614459903241364,81.14459903241365,False,False,True
8,0.04,0.0015,0.006,0.005542857142857143,65.0,0.8171663578956474,0.00197104,0.02853875262790329,0.011341486097606341,0.012916692500051669,0.5390780594094128,0.5633362380070708,81.33362380070707,False,False,True
8,0.04,0.002,0.003,0.004971428571428571,65.0,0.8534914981291505,0.00176784,0.02951655558717494,0.0056707430488031705,0.012916692500051669,0.5212198740187713,0.5398073095676262,78.98073095676261,False,False,True
8,0.04,0.002,0.004,0.004971428571428571,65.0,0.8534914981291505,0.00176784,0.02951655558717494,0.00756099073173756,0.012916692500051669,0.5212198740187713,0.5416975572505606,79.16975572505606,False,False,True
8,0.04,0.002,0.005,0.004971428571428571,65.0,0.8534914981291505,0.00176784,0.02951655558717494,0.00945123841467195,0.012916692500051669,0.5212198740187713,0.543587804933495,79.3587804933495,False,False,True
